singer_id,technique,atlas_group,group_folder,song,wav_path,gt_lyrics,gt_lyrics_clean,asr_hypothesis,asr_hypothesis_raw,transcription_time_s,model
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0006.wav,i'll spend forever <AP> wondering if you knew <AP>,ill spend forever wondering if you knew,I spent forever wondering if you knew,I spent forever wondering if you knew,1.1279206275939941,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0002.wav,vanished when i saw your face <AP> all i can say is it was <AP>,vanished when i saw your face all i can say is it was,When I saw your face All I can say is I was,When I saw your face All I can say is I was,1.3266079425811768,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0003.wav,enchanting to meet <AP> you,enchanting to meet you,"Injury to me, you","Injury to me, you",1.1499872207641602,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0001.wav,same old tired lonely place <AP> walls of insincerity shifting eyes and vacancy <AP>,same old tired lonely place walls of insincerity shifting eyes and vacancy,Same old tired lonely place Was I sincerely shifting eyes and waking sea,Same old tired lonely place Was I sincerely shifting eyes and waking sea,1.283123254776001,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0000.wav,there i was again tonight forcing laughter faking smiles <AP>,there i was again tonight forcing laughter faking smiles,"May I was again tonight, for still after faking smiles","May I was again tonight, for still after faking smiles",1.234050989151001,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0008.wav,i'm wonderstruck <AP> dancing around all alone <AP>,im wonderstruck dancing around all alone,I'm on a straw dancing run alone,I'm on a straw dancing run alone,1.1595878601074219,small
EN-Tenor-1,glissando,technique,Glissando_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0009.wav,i'll spend forever <AP> wondering if you knew i was enchanted to meet <AP> you,ill spend forever wondering if you knew i was enchanted to meet you,I spent forever wondering if you knew I was in Johnny to meet you,I spent forever wondering if you knew I was in Johnny to meet you,1.2840497493743896,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0004.wav,this night is sparkling <AP> don't you let it go <AP>,this night is sparkling dont you let it go,"This night is partying, don't you let it go","This night is partying, don't you let it go",1.2375264167785645,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0005.wav,i'm wonderstruck <AP> blushing all the way home <AP>,im wonderstruck blushing all the way home,"I'm on the straw, blushing all the way home","I'm on the straw, blushing all the way home",1.2735204696655273,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0007.wav,this night is flawless <AP> don't you let it go <AP>,this night is flawless dont you let it go,"This night is flawless, don't you let it go","This night is flawless, don't you let it go",1.9669640064239502,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0006.wav,i'll spend forever <AP> wondering if you knew <AP>,ill spend forever wondering if you knew,I spent forever wondering if you knew,I spent forever wondering if you knew,1.1469099521636963,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0002.wav,vanished when i saw your face <AP> all i can say is it was <AP>,vanished when i saw your face all i can say is it was,When each when I saw your face All I can say is I was,When each when I saw your face All I can say is I was,1.294780969619751,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0003.wav,enchanting to meet <AP> you,enchanting to meet you,"Injured it to me, you","Injured it to me, you",1.179429292678833,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0001.wav,same old tired lonely place <AP> walls of insincerity shifting eyes and vacancy <AP>,same old tired lonely place walls of insincerity shifting eyes and vacancy,"Same old tired, lonely place Was a insincerity Shifting ice and we can see","Same old tired, lonely place Was a insincerity Shifting ice and we can see",1.251490592956543,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0000.wav,there i was again tonight forcing laughter faking smiles <AP>,there i was again tonight forcing laughter faking smiles,"There I was again tonight, forcing laughter, fake and smize","There I was again tonight, forcing laughter, fake and smize",1.1954197883605957,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0008.wav,i'm wonderstruck <AP> dancing around all alone <AP>,im wonderstruck dancing around all alone,I'm one of straw dancing around and alone,I'm one of straw dancing around and alone,1.533301591873169,small
EN-Tenor-1,glissando,control,Control_Group,Enchanted,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Control_Group/0009.wav,i'll spend forever <AP> wondering if you knew i was enchanted to meet <AP> you,ill spend forever wondering if you knew i was enchanted to meet you,I spent forever wondering if you knew I was inchonin' to meet you,I spent forever wondering if you knew I was inchonin' to meet you,1.4120755195617676,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0010.wav,oh i remember you driving to my house in the middle of the night i'm the one who makes you laugh when you know you're about to cry,oh i remember you driving to my house in the middle of the night im the one who makes you laugh when you know youre about to cry,"Oh, I remember you driving to my house in the middle of the night I'm the one who makes you laugh when you know you're about to cry","Oh, I remember you driving to my house in the middle of the night I'm the one who makes you laugh when you know you're about to cry",1.6221904754638672,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0004.wav,she wears high heels i wear sneakers she's cheer captain and i'm on the,she wears high heels i wear sneakers shes cheer captain and im on the,"She wears high heels, I wear sneakers, she's your captain now, I'm on the-","She wears high heels, I wear sneakers, she's your captain now, I'm on the-",1.1960909366607666,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0005.wav,bleachers <AP> dreaming about the day <AP> when you wake up and find that what you're <AP> looking for has been here the whole time if you could see <AP> that i'm the one who understands you <AP>,bleachers dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im the one who understands you,Please just remember the day when you wake up and find a watch you're looking for Has been here the whole time if you can see the other one who understand you,Please just remember the day when you wake up and find a watch you're looking for Has been here the whole time if you can see the other one who understand you,1.6430714130401611,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0011.wav,i know your favorite songs and you tell me about your dreams think i know where you belong think i know it's with me,i know your favorite songs and you tell me about your dreams think i know where you belong think i know its with me,"I know your favorite songs, and you tell me about your dreams Think I know where you belong, think I know it's with me","I know your favorite songs, and you tell me about your dreams Think I know where you belong, think I know it's with me",1.521932601928711,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0007.wav,you belong with me <AP> standing by and waiting at your back door,you belong with me standing by and waiting at your back door,You belong with me Standing by when it's your bad tour,You belong with me Standing by when it's your bad tour,1.0969481468200684,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0012.wav,can't you see that i'm the one who understands you been here <AP> all along so why can't you <AP> see <AP> you belong with me,cant you see that im the one who understands you been here all along so why cant you see you belong with me,Can't you see that I'm the one who understand to be all alone? So why can't you see you belong with me?,Can't you see that I'm the one who understand to be all alone? So why can't you see you belong with me?,1.9884672164916992,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0006.wav,been here all along so why can't you see <AP>,been here all along so why cant you see,"Baby, I'm alone so I can't you see","Baby, I'm alone so I can't you see",1.2589175701141357,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0002.wav,i'm in the room it's a typical tuesday night i'm listening to the kind of music she,im in the room its a typical tuesday night im listening to the kind of music she,"I'm in the room, it's a typical Tuesday night I'm less into the kinda music shade","I'm in the room, it's a typical Tuesday night I'm less into the kinda music shade",1.4578123092651367,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0003.wav,doesn't like <AP> and she'll never <AP> know your story like i do,doesnt like and shell never know your story like i do,Doesn't like she'll never know your story like I do,Doesn't like she'll never know your story like I do,1.2652690410614014,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0001.wav,cause she doesn't <AP> get your humor like i do <AP>,cause she doesnt get your humor like i do,She doesn't get your humor like I do,She doesn't get your humor like I do,1.1970810890197754,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0000.wav,you're on the phone with your girlfriend she's upset she's going off about something that you said <AP>,youre on the phone with your girlfriend shes upset shes going off about something that you said,"You're on the phone with your girlfriend, she's upset, she's going off about something that you said","You're on the phone with your girlfriend, she's upset, she's going off about something that you said",1.4111464023590088,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0008.wav,all this time <AP> how could you not know baby <AP>,all this time how could you not know baby,"You're all this time, I'm good to know, baby","You're all this time, I'm good to know, baby",1.257694959640503,small
EN-Tenor-1,glissando,technique,Glissando_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Glissando_Group/0009.wav,you belong with me <AP> you belong with me,you belong with me you belong with me,You belong with me You belong with me,You belong with me You belong with me,1.1747314929962158,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0010.wav,oh i remember you driving to my house in the middle of the night i'm the one who makes you laugh when you know you're about to cry,oh i remember you driving to my house in the middle of the night im the one who makes you laugh when you know youre about to cry,"Oh, I remember you driving to my house in the middle of the night I'm the one who makes a love when you know you're about to cry","Oh, I remember you driving to my house in the middle of the night I'm the one who makes a love when you know you're about to cry",1.6456670761108398,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0004.wav,she wears high heels i wear sneakers she's cheer captain and i'm on the,she wears high heels i wear sneakers shes cheer captain and im on the,"She wears high heels, I wear sneakers She's cheer captain now, I'm on a-","She wears high heels, I wear sneakers She's cheer captain now, I'm on a-",1.3911056518554688,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0005.wav,bleachers <AP> dreaming about the day when you wake up and find that what you're looking for has been here the whole time if you could see that i'm the one who understands you <AP>,bleachers dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im the one who understands you,Blitzers Dreaming about a day When you wake up and find a watch or Looking for has been here the whole time You'll see that I'm the one who understands you,Blitzers Dreaming about a day When you wake up and find a watch or Looking for has been here the whole time You'll see that I'm the one who understands you,1.8024590015411377,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0011.wav,i know your favorite songs and you tell me about your dreams think i know where you belong think i know it's with me,i know your favorite songs and you tell me about your dreams think i know where you belong think i know its with me,"I know your favorite songs and you tell me about your dream Think I know where you belong, think I know who is me","I know your favorite songs and you tell me about your dream Think I know where you belong, think I know who is me",1.5745887756347656,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0007.wav,you belong with me standing by and waiting at your back door,you belong with me standing by and waiting at your back door,You belong with me Standing by where the atropator,You belong with me Standing by where the atropator,1.2690544128417969,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0012.wav,can't you see that i'm the one who understands you been here all along so why can't you see <AP> you belong with me,cant you see that im the one who understands you been here all along so why cant you see you belong with me,And just say that I'm the one who understands you Be here all alone so I can't you see You belong with me,And just say that I'm the one who understands you Be here all alone so I can't you see You belong with me,1.5819716453552246,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0006.wav,been here all along so why can't you see,been here all along so why cant you see,We are alone so why can't you see?,We are alone so why can't you see?,1.2612378597259521,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0002.wav,i'm in the room it's a typical tuesday night i'm listening to the kind of music she,im in the room its a typical tuesday night im listening to the kind of music she,"I'm in a row, it's a typical Tuesday night I'm listening to the kind of music she-","I'm in a row, it's a typical Tuesday night I'm listening to the kind of music she-",1.466118574142456,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0003.wav,doesn't like and she'll never know your story like i do,doesnt like and shell never know your story like i do,Doesn't like And she'll never know your story like I do,Doesn't like And she'll never know your story like I do,1.041386604309082,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0001.wav,cause she doesn't get your humor like i do,cause she doesnt get your humor like i do,But she doesn't get you humor like I do,But she doesn't get you humor like I do,1.197479248046875,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0000.wav,you're on the phone with your girlfriend she's upset she's going off about something that you said,youre on the phone with your girlfriend shes upset shes going off about something that you said,"You're on the phone with your girlfriend, she's upset. She's going off about something that you said.","You're on the phone with your girlfriend, she's upset. She's going off about something that you said.",1.439758062362671,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0008.wav,all this time how could you not know baby,all this time how could you not know baby,"Oh, this time I'll catch a none-no, baby","Oh, this time I'll catch a none-no, baby",1.2541322708129883,small
EN-Tenor-1,glissando,control,Control_Group,You Belong With Me,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/You Belong With Me/Control_Group/0009.wav,you belong with me you belong with me,you belong with me you belong with me,You belong with me. You belong with me.,You belong with me. You belong with me.,1.2498245239257812,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0010.wav,something i'm made for <AP> something i'm made for,something im made for something im made for,Something I made for Something I made for,Something I made for Something I made for,0.9797248840332031,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0004.wav,taking a drive <AP> i was an ideal <AP> looked so alive <AP> turns out i'm not real <AP> just something you paid for what was i made for,taking a drive i was an ideal looked so alive turns out im not real just something you paid for what was i made for,"Taking a drive, I was an ideal Love's so alive, turns out I'm no real Just something you pay for What was I made for?","Taking a drive, I was an ideal Love's so alive, turns out I'm no real Just something you pay for What was I made for?",1.9510600566864014,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0005.wav,cause i,cause i,Cause I,Cause I,1.0497989654541016,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0007.wav,i don't know how to feel but someday i might <AP> someday i might,i dont know how to feel but someday i might someday i might,I don't know how to feel But someday I might Someday I might,I don't know how to feel But someday I might Someday I might,1.4814434051513672,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0006.wav,i don't know how to feel but i wanna try,i dont know how to feel but i wanna try,I don't know how to feel But I wanna try,I don't know how to feel But I wanna try,1.2656946182250977,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0002.wav,what i was made for,what i was made for,What I was made for,What I was made for,1.323265790939331,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0003.wav,what was i made for,what was i made for,What was I made for?,What was I made for?,1.1247401237487793,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0001.wav,i used to know <AP> but i'm not sure now,i used to know but im not sure now,"I used to know, but I'm not sure now","I used to know, but I'm not sure now",1.1897871494293213,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0000.wav,i used to float <AP> now i just fall down <AP>,i used to float now i just fall down,"I used to float, now I'm just fall down","I used to float, now I'm just fall down",1.300384759902954,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0008.wav,think i forgot <AP> how to be happy <AP> something i'm not <AP>,think i forgot how to be happy something im not,"I forgot how to be happy, something I'm not","I forgot how to be happy, something I'm not",1.2564921379089355,small
EN-Tenor-1,glissando,technique,Glissando_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0009.wav,something i can be <AP> something i wait for <AP>,something i can be something i wait for,Something I can be Something that I wait for,Something I can be Something that I wait for,1.1585521697998047,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0010.wav,something i'm made for <AP> something i'm made for,something im made for something im made for,Something I may fall Something I may fall,Something I may fall Something I may fall,0.9203050136566162,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0004.wav,taking a drive i was an ideal looked so alive turns out i'm not real just something you paid for what was i made for,taking a drive i was an ideal looked so alive turns out im not real just something you paid for what was i made for,"Sake or dry, I was an ideal Less of a life, turns out I'm no real Just something you paid for What was I made for?","Sake or dry, I was an ideal Less of a life, turns out I'm no real Just something you paid for What was I made for?",1.6780261993408203,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0005.wav,cause i,cause i,Kusai,Kusai,10.115408420562744,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0007.wav,i don't know how to feel but someday i might someday i might,i dont know how to feel but someday i might someday i might,I don't know how to feel But someday I might Someday I might,I don't know how to feel But someday I might Someday I might,1.4025416374206543,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0006.wav,i don't know how to feel but i wanna try,i dont know how to feel but i wanna try,I don't know how to feel But I wanna try,I don't know how to feel But I wanna try,1.2195444107055664,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0002.wav,what i was made for,what i was made for,What I was made for,What I was made for,0.8481161594390869,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0003.wav,what was i made for,what was i made for,What was that made for?,What was that made for?,1.106888771057129,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0001.wav,i used to know but i'm not sure now,i used to know but im not sure now,I used to know but I'm not sure now,I used to know but I'm not sure now,1.2163312435150146,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0000.wav,i used to float now i just fall down <AP>,i used to float now i just fall down,"I used to flow, now I'm just fall down","I used to flow, now I'm just fall down",1.1821327209472656,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0008.wav,think i forgot how to be happy <AP> something i'm not <AP>,think i forgot how to be happy something im not,I think I forgot how to be happy Don't be amnott,I think I forgot how to be happy Don't be amnott,1.3918893337249756,small
EN-Tenor-1,glissando,control,Control_Group,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Control_Group/0009.wav,something i can be <AP> something i wait for <AP>,something i can be something i wait for,Something I can be Something I wait for,Something I can be Something I wait for,1.1707863807678223,small
