clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__glissando__control__0000,EN-Tenor-1,glissando,control,all along it was a fever <AP> a cold sweat hot headed believers <AP>,tomme som de anger o you happy an de smal don wod,1.0,0.925
EN-Tenor-1__glissando__control__0003,EN-Tenor-1,glissando,control,round and around and around and around we go <AP>,in in a bat times i fear myself tell me something boy,1.3333333333333333,1.1379310344827587
EN-Tenor-1__glissando__control__0006,EN-Tenor-1,glissando,control,oh cause i need this hole gone funny all the broken ones but i'm the only one who needed <AP>,in nother good times i fon mysellf a lona for chant in linger ba times i fee myself,1.0,0.9107142857142857
EN-Tenor-1__glissando__technique__0002,EN-Tenor-1,glissando,technique,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,m fo lng in noter good times i find myself a lonang fo chang,1.0,0.8979591836734694
EN-Tenor-1__glissando__technique__0007,EN-Tenor-1,glissando,technique,rolling in the deep <AP> you had my heart inside of your hand <AP> but you played it <AP> with a beating,nt ninys flaw less don't yow lat egle,1.0,0.8070175438596491
EN-Tenor-1__glissando__technique__0005,EN-Tenor-1,glissando,technique,you had my heart inside of your hand <AP> and you played it <AP>,an de harke pen i so hor co m fo lang,1.0,0.7777777777777778
EN-Tenor-1__glissando__technique__0004,EN-Tenor-1,glissando,technique,<SP> we could've had it all <AP> rolling in the deep <AP>,um to ty or try o fail a o wot o duiny mo,1.4444444444444444,0.9615384615384616
EN-Tenor-1__glissando__technique__0001,EN-Tenor-1,glissando,technique,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,o do o na oo ye there some day u i searching fo,1.0,0.8771929824561403
EN-Tenor-1__glissando__technique__0000,EN-Tenor-1,glissando,technique,there's a fire starting in my heart <AP> reaching a fever pitch it's bringing me out the dark <AP>,tome somdingo o you harby an a smort unwod,0.9411764705882353,0.8545454545454545
EN-Tenor-1__glissando__technique__0003,EN-Tenor-1,glissando,technique,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark,an in the bad times i fear myself tell me soe thing boy,0.8823529411764706,0.8727272727272727
EN-Tenor-1__glissando__technique__0006,EN-Tenor-1,glissando,technique,to the beat <AP> could've had it all <AP>,in not a good times i find myself a loaning fo chnge and in the bad times i feal myself,2.7142857142857144,2.736842105263158
EN-Tenor-1__glissando__control__0002,EN-Tenor-1,glissando,control,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,m fo lang in not a good time s i found myself a low nane fo chand,1.0625,0.8775510204081632
EN-Tenor-1__glissando__control__0007,EN-Tenor-1,glissando,control,rolling in the deep <AP> you had my heart inside of your hand <AP> but you played it <AP> with a beating,dont yo let e go a mom deostra desiro da dalo,1.0,0.8596491228070176
EN-Tenor-1__glissando__control__0005,EN-Tenor-1,glissando,control,you had my heart inside of your hand <AP> and you played it <AP>,inde hockibin is so hocor am foln,1.0,0.8333333333333334
EN-Tenor-1__glissando__control__0004,EN-Tenor-1,glissando,control,<SP> we could've had it all <AP> rolling in the deep <AP>,uncho tina china filda wid o dounimo,1.0,1.0
EN-Tenor-1__glissando__control__0001,EN-Tenor-1,glissando,control,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,oh do yo na m be there some day as you searching fo,1.0,0.8947368421052632
EN-Tenor-1__glissando__control__0000,EN-Tenor-1,glissando,control,<SP> there's a fire starting in my heart <AP> reaching a fever pitch it's bringing me out the dark <AP>,tommy som de anger o you happy an te smal on wod,1.0,0.8363636363636363
EN-Tenor-1__glissando__control__0003,EN-Tenor-1,glissando,control,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark <SP>,in in a bat times i fear myself tell me something boy,0.8823529411764706,0.8545454545454545
EN-Tenor-1__glissando__control__0006,EN-Tenor-1,glissando,control,to the beat <AP> could've had it all <AP>,in nother good times i fim mysellf a lonam foor chaned in linger bat times i fee myself,2.5714285714285716,2.736842105263158
EN-Tenor-1__glissando__technique__0010,EN-Tenor-1,glissando,technique,something i'm made for <AP> something i'm made for,trobo trobo trobo in the sad is fear,1.0,0.8928571428571429
EN-Tenor-1__glissando__technique__0002,EN-Tenor-1,glissando,technique,what i was made for <SP>,m fo lng in noter good times i find myself a lonang fo chang,2.6,2.923076923076923
EN-Tenor-1__glissando__technique__0007,EN-Tenor-1,glissando,technique,i don't know how to feel <SP> but someday i might <AP> someday i might,nt ninys flaw less don't yow lat egle,1.0,0.8
EN-Tenor-1__glissando__technique__0005,EN-Tenor-1,glissando,technique,cause i <SP>,an de harke pen i so hor co m fo lang,5.0,6.0
EN-Tenor-1__glissando__technique__0004,EN-Tenor-1,glissando,technique,taking a drive <AP> i was an ideal <AP> looked so alive <AP> turns out i'm not real <AP> just something you paid for what was i made for,um to ty or try o fail a o wot o duiny mo,1.0,0.8933333333333333
EN-Tenor-1__glissando__technique__0008,EN-Tenor-1,glissando,technique,think i forgot <AP> how to be happy <AP> something i'm not <AP>,mo nastra desironaa along,1.0,0.9354838709677419
EN-Tenor-1__glissando__technique__0009,EN-Tenor-1,glissando,technique,something i can be <AP> something i wait for <AP>,a hispan faravor want a her fil noo a wa saint chaito me ye,1.75,1.4
EN-Tenor-1__glissando__technique__0001,EN-Tenor-1,glissando,technique,i used to know <AP> but i'm not sure now,o do o na oo ye there some day u i searching fo,1.4444444444444444,1.0909090909090908
EN-Tenor-1__glissando__technique__0000,EN-Tenor-1,glissando,technique,i used to float <AP> now i just fall down <AP>,tome somdingo o you harby an a smortunwod,1.0,1.1666666666666667
EN-Tenor-1__glissando__technique__0003,EN-Tenor-1,glissando,technique,what was i made for <SP>,an in the bad times i fear myseelf tell me soe thing boy,2.4,2.4615384615384617
EN-Tenor-1__glissando__technique__0006,EN-Tenor-1,glissando,technique,i don't know how to feel <SP> but i wanna try,in not a good times i find myself a loning fo chnge and in the bad times i feal myself,1.8,2.0
EN-Tenor-1__glissando__control__0010,EN-Tenor-1,glissando,control,something i'm made for <AP> something i'm made for,in the song goes tong in the ban warm play iways,1.375,1.0
EN-Tenor-1__glissando__control__0002,EN-Tenor-1,glissando,control,what i was made for <SP>,m fo lng in not a good time s i found myself a low nane fo chant,3.2,3.076923076923077
EN-Tenor-1__glissando__control__0007,EN-Tenor-1,glissando,control,i don't know how to feel <SP> but someday i might someday i might,dont yo let e go a mom de ostra desiro na dalo,0.9230769230769231,0.8571428571428571
EN-Tenor-1__glissando__control__0005,EN-Tenor-1,glissando,control,cause i <SP>,in de hockibin is so ho cor am fo ln,5.0,6.25
EN-Tenor-1__glissando__control__0004,EN-Tenor-1,glissando,control,taking a drive i was an ideal <SP> looked so alive turns out i'm not real just something you paid for what was i made for,unto thina china filda wt o dounimo,1.0,0.8533333333333334
EN-Tenor-1__glissando__control__0008,EN-Tenor-1,glissando,control,think i forgot <SP> how to be happy <AP> something i'm not <AP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.6,1.3548387096774193
EN-Tenor-1__glissando__control__0009,EN-Tenor-1,glissando,control,something i can be <AP> something i wait for <AP>,so in amar charta  can fine a wod every time we say good by baby heds,1.875,1.52
EN-Tenor-1__glissando__control__0001,EN-Tenor-1,glissando,control,i used to know but i'm not sure now <SP>,oh doo ne m be there some day as yo searching fo,1.3333333333333333,1.1818181818181819
EN-Tenor-1__glissando__control__0000,EN-Tenor-1,glissando,control,i used to float now i just fall down <AP>,tommy som de anger o you happy an de smal don wod,1.3333333333333333,1.1666666666666667
EN-Tenor-1__glissando__control__0003,EN-Tenor-1,glissando,control,what was i made for <SP>,in in a bat times i fear myself tell me something boy,2.2,2.3076923076923075
EN-Tenor-1__glissando__control__0006,EN-Tenor-1,glissando,control,i don't know how to feel <SP> but i wanna try <SP>,in nother good times i fon mysellf a lona for chant in linger ba times i fee myself,1.6,2.0
EN-Tenor-1__glissando__technique__0010,EN-Tenor-1,glissando,technique,hold on to spinning around confetti <AP>,trobo trobo trobo in the sad is fear,1.3333333333333333,1.0
EN-Tenor-1__glissando__technique__0002,EN-Tenor-1,glissando,technique,we were the kings and the queens <AP> and they read off our names <AP>,m fo lng in noter good times i find myself a lonang fo chang,1.0769230769230769,1.0555555555555556
EN-Tenor-1__glissando__technique__0011,EN-Tenor-1,glissando,technique,falls to the ground may these memories <SP> break our fall,cam scrapin men that sholl never lun me or her or any won or anythig,1.5,1.2424242424242424
EN-Tenor-1__glissando__technique__0007,EN-Tenor-1,glissando,technique,i was screaming long live all the magic we made <AP> and bring on all the pretenders i'm not afraid <AP>,nt ninys flaw less don't yow lat egle,1.0,0.8412698412698413
EN-Tenor-1__glissando__technique__0005,EN-Tenor-1,glissando,technique,it was the end of a decade <SP> but the start of an age <SP>,an de harke pen i so hor co m fo lang,1.0,0.9117647058823529
EN-Tenor-1__glissando__technique__0004,EN-Tenor-1,glissando,technique,you held your head like a hero <AP> on a history book page <AP>,um to ty or try o fail a owoit o duiny mo,1.0,0.8571428571428571
EN-Tenor-1__glissando__technique__0008,EN-Tenor-1,glissando,technique,long live <SP> all the mountains we moved <AP> i had the time of my life fighting dragons with you <AP>,amo nastra desironaa along,1.0,0.875
EN-Tenor-1__glissando__technique__0009,EN-Tenor-1,glissando,technique,i was screaming long live <AP> that look on your face <AP> and bring on all the pretenders one day <AP>,a he sparn faraf or want a her fil noo a wa saint chanits o mi ye,1.0,0.8793103448275862
EN-Tenor-1__glissando__technique__0001,EN-Tenor-1,glissando,technique,the time we stood with our shaking hands the <AP> crowds in the stands went wild <AP>,o do o na oo ye there some day u i searching fo,1.0,0.9411764705882353
EN-Tenor-1__glissando__technique__0000,EN-Tenor-1,glissando,technique,<SP> i said remember this moment <AP> in the back of my mind <AP>,to me somdingo o you harby an a smort unwod,1.0,0.8857142857142857
EN-Tenor-1__glissando__technique__0003,EN-Tenor-1,glissando,technique,the night you danced like you knew our lives would never be the same <SP>,an in the bad times i fear myself tell me soe thing boy,1.0,0.8974358974358975
EN-Tenor-1__glissando__technique__0006,EN-Tenor-1,glissando,technique,long live the walls we crashed through <AP> all the kingdom <SP> lights shined just for me and you <AP>,in not a good times i find myself a loning fo chnge and in the bad times i feal myself,1.1764705882352942,1.0
EN-Tenor-1__glissando__control__0010,EN-Tenor-1,glissando,control,hold on to spinning around confetti <AP>,in the song goes tong in the ban warm play iways,1.8333333333333333,1.16
EN-Tenor-1__glissando__control__0002,EN-Tenor-1,glissando,control,we were the kings and the queens <AP> and they read off our names <AP>,m fo lng in not a good time s i found myself a low nane fo chant,1.3076923076923077,1.0833333333333333
EN-Tenor-1__glissando__control__0011,EN-Tenor-1,glissando,control,falls to the ground may these memories break our fall,remamberas thi suaai wi,1.0,0.8787878787878788
EN-Tenor-1__glissando__control__0007,EN-Tenor-1,glissando,control,i was screaming long live all the magic we made <AP> and bring on all the pretenders i'm not afraid <AP>,dont yo let e go a mom de ostra desiro na dalo,1.0,0.8095238095238095
EN-Tenor-1__glissando__control__0005,EN-Tenor-1,glissando,control,it was the end of a decade <AP> but the start of an age <SP>,in de hockibin is so ho cor am fo ln,1.0,0.8823529411764706
EN-Tenor-1__glissando__control__0004,EN-Tenor-1,glissando,control,you held your head like a hero <AP> on a history book page <AP>,unto thina china filda wt o dounimo,1.0,0.8857142857142857
EN-Tenor-1__glissando__control__0008,EN-Tenor-1,glissando,control,long live all the mountains we moved <AP> i had the time of my life fighting dragons with you <AP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.0,0.8571428571428571
EN-Tenor-1__glissando__control__0009,EN-Tenor-1,glissando,control,i was screaming long live that look on your face <AP> and bring on all the pretenders one day <AP>,so in amarcharta  can fine a wod every time we say good bi baby heds,1.0,0.8620689655172413
EN-Tenor-1__glissando__control__0001,EN-Tenor-1,glissando,control,the time we stood with our shaking hands the crowds in the stands went wild <AP>,oh do o na m be there some day as yo searching fo,1.0,0.9215686274509803
EN-Tenor-1__glissando__control__0000,EN-Tenor-1,glissando,control,<SP> i said remember this moment <SP> in the back of my mind <AP>,tommy som de anger o you happy an de smal on wod,1.0909090909090908,0.9142857142857143
EN-Tenor-1__glissando__control__0003,EN-Tenor-1,glissando,control,the night you danced like you knew our lives would never be the same <AP>,in in a bat times i fear myself tell me something boy,1.0,0.8974358974358975
EN-Tenor-1__glissando__control__0006,EN-Tenor-1,glissando,control,long live the walls we crashed through all the kingdom lights shined just for me and you <AP>,in nother good times i fon mysellf a lona for chant in linger bat times i fee myself,1.0588235294117647,0.9814814814814815
EN-Alto-2__pharyngeal__control__0002,EN-Alto-2,pharyngeal,control,it made me smile <AP> those were such happy times and not so long ago <AP>,m fo lng in not a good time s i found myself o low nane fo chaned,1.2142857142857142,1.0
EN-Alto-2__pharyngeal__control__0007,EN-Alto-2,pharyngeal,control,so fine <AP> when they get to the part <AP>,dont yo let e go a mom deostra desiro na dalo,1.375,1.4761904761904763
EN-Alto-2__pharyngeal__control__0005,EN-Alto-2,pharyngeal,control,<AP> every shalalala every wo'wo still <AP>,inde hockibin is so hocor am fo ln,1.6,1.2
EN-Alto-2__pharyngeal__control__0004,EN-Alto-2,pharyngeal,control,just like a long lost friend <AP> all the songs i loved so well <AP>,unto thina china filda wt o dounimo,1.0,0.8421052631578947
EN-Alto-2__pharyngeal__control__0008,EN-Alto-2,pharyngeal,control,where he's breaking her heart <AP> it can really make me cry <AP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.5454545454545454,1.1142857142857143
EN-Alto-2__pharyngeal__control__0009,EN-Alto-2,pharyngeal,control,just like before <AP> it's yesterday once more <AP>,so in amar charta  can fine a wod every time we say good by baby hed,2.2857142857142856,1.4137931034482758
EN-Alto-2__pharyngeal__control__0001,EN-Alto-2,pharyngeal,control,waiting for my favorite songs <AP> when they played i'd sing along <AP>,oh do ne m be there some day as yo searching fo,1.0909090909090908,0.8947368421052632
EN-Alto-2__pharyngeal__control__0000,EN-Alto-2,pharyngeal,control,<AP> when i was young i'd listen to the radio <AP>,tomme som de anger o you happy an de smal don wod,1.3333333333333333,1.1538461538461537
EN-Alto-2__pharyngeal__control__0003,EN-Alto-2,pharyngeal,control,how i wondered where they'd gone <AP> but they're back again <AP>,in in a bat times i fear myself tell me something boy,1.2,1.096774193548387
EN-Alto-2__pharyngeal__control__0006,EN-Alto-2,pharyngeal,control,shines <AP> every shing a ling a ling that they're starting to sing <AP>,in nother good times i fon mysellf a lona for chant in linger ba times i fee myself,1.4166666666666667,1.2972972972972974
EN-Alto-2__pharyngeal__technique__0002,EN-Alto-2,pharyngeal,technique,it made me smile <AP> those were <AP> such happy times and not so long ago <AP>,m fo la in other good times i found myself a lonay fo chant,1.0,0.926829268292683
EN-Alto-2__pharyngeal__technique__0007,EN-Alto-2,pharyngeal,technique,so fine <AP> when they get to the part <AP>,donta huletta ye go ah hemon te estra dancing around ulta along,1.5,1.9047619047619047
EN-Alto-2__pharyngeal__technique__0005,EN-Alto-2,pharyngeal,technique,<SP> every shalalala every wo'wo <AP> still,on de hacky beness o hharcoor aam fo laaaang,1.8,1.3
EN-Alto-2__pharyngeal__technique__0004,EN-Alto-2,pharyngeal,technique,just like a long lost friend <AP> all the songs i loved so well <AP>,unc yo tire chan o fithar who ite o do o ne mo,1.0,0.8947368421052632
EN-Alto-2__pharyngeal__technique__0008,EN-Alto-2,pharyngeal,technique,where he's breaking her heart <AP> it can really make me cry <AP>,a spon for raver wandraphil no i was saint shalisu me yeu,1.0,1.0571428571428572
EN-Alto-2__pharyngeal__technique__0009,EN-Alto-2,pharyngeal,technique,just like before <AP> it's yesterday once more <AP>,so when a march ar dabbat i can't find a wors every time we say good bi bby hes,2.7142857142857144,1.5517241379310345
EN-Alto-2__pharyngeal__technique__0001,EN-Alto-2,pharyngeal,technique,waiting for my favorite songs <AP> when they played i'd sing along <AP>,o do e ne ma e thar something al so searching fo,1.0909090909090908,0.8947368421052632
EN-Alto-2__pharyngeal__technique__0000,EN-Alto-2,pharyngeal,technique,<AP> when i was young <AP> i'd listen to the radio <AP>,tell me something go ar you happy an a smart onwod,1.2222222222222223,1.1538461538461537
EN-Alto-2__pharyngeal__technique__0003,EN-Alto-2,pharyngeal,technique,how i wondered where they'd gone <AP> but they're back again,and min the bad times i fear mysellf tell me something by,1.2,1.1290322580645162
EN-Alto-2__pharyngeal__technique__0006,EN-Alto-2,pharyngeal,technique,shines <AP> every shing a ling a ling that they're starting to sing <AP>,in otheh good tmes i found myself a loning fo chaned in in the bad times i feel mysef,1.5,1.3783783783783783
EN-Alto-2__pharyngeal__control__0002,EN-Alto-2,pharyngeal,control,what's going on in that beautiful mind <AP> i'm on your magical mystery ride <AP>,m fo lng in not a good time s i found myself a low nane fo chant,1.2307692307692308,0.84
EN-Alto-2__pharyngeal__control__0007,EN-Alto-2,pharyngeal,control,love your curves and all your edges <AP> all your perfect imperfections <AP>,dont yo let e go a mom de ostra desiro na dalo,1.0909090909090908,0.9545454545454546
EN-Alto-2__pharyngeal__control__0005,EN-Alto-2,pharyngeal,control,you're crazy and i'm out of my mind <AP>,in de hockibin is so ho cor am fo ln,1.25,1.0869565217391304
EN-Alto-2__pharyngeal__control__0004,EN-Alto-2,pharyngeal,control,my head's under water but <AP> i'm breathing fine <AP>,unto thina china filda wt o dounimo,1.0,1.0
EN-Alto-2__pharyngeal__control__0008,EN-Alto-2,pharyngeal,control,give your all to me <AP> i'll give my all to you <AP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.5454545454545454,1.6
EN-Alto-2__pharyngeal__control__0009,EN-Alto-2,pharyngeal,control,you're my end and my beginning <AP> even when i lose i'm winning <AP>,so in amar charta  can fine a wod every time we say good by baby hed,1.3333333333333333,1.105263157894737
EN-Alto-2__pharyngeal__control__0001,EN-Alto-2,pharyngeal,control,got my head spinning <AP> no kidding <AP> i can't pin you down <AP>,oh do ne m be there some day as yo searching fo,1.0909090909090908,0.9117647058823529
EN-Alto-2__pharyngeal__control__0000,EN-Alto-2,pharyngeal,control,<AP> what would i do without your smart mouth <AP> drawing me in and you kicking me out <AP>,tommy som de anger o you happy an de smal on wod,1.0,0.8958333333333334
EN-Alto-2__pharyngeal__control__0003,EN-Alto-2,pharyngeal,control,and i'm so dizzy <AP> don't know what hit me <AP> but i'll be alright <AP>,in in a bat times i fear myself tell me something boy,1.0,0.918918918918919
EN-Alto-2__pharyngeal__control__0006,EN-Alto-2,pharyngeal,control,<AP> cause all of me <AP> loves all of you <AP>,in nother good times i fon mysellf a lona for chant in linger bad times i fee myself,2.25,2.789473684210526
EN-Alto-2__pharyngeal__technique__0002,EN-Alto-2,pharyngeal,technique,what's going on in that beautiful mind <AP> i'm on your magical mystery ride <SP>,m fo la in nother good times i found myself a lonay fo chant,1.0,0.82
EN-Alto-2__pharyngeal__technique__0007,EN-Alto-2,pharyngeal,technique,love your curves and all your edges <AP> all your perfect imperfections <AP>,donta huletta ye go ah hemon te estra dancing around ulta along,1.0909090909090908,0.9545454545454546
EN-Alto-2__pharyngeal__technique__0005,EN-Alto-2,pharyngeal,technique,you're crazy and i'm out of my mind <AP>,on de hacky beness o hharcoor aam fo laaaang,1.125,1.0869565217391304
EN-Alto-2__pharyngeal__technique__0004,EN-Alto-2,pharyngeal,technique,my head's under water but i'm breathing fine <AP>,unc yo tire chan o fithar who ite o do o ne mo,1.625,1.0
EN-Alto-2__pharyngeal__technique__0008,EN-Alto-2,pharyngeal,technique,give your all to me <AP> i'll give my all to you <AP>,a spon for raver wandraphil no i was saint shalisu me yeu,1.0909090909090908,1.44
EN-Alto-2__pharyngeal__technique__0009,EN-Alto-2,pharyngeal,technique,you're my end and my beginning <AP> even when i lose i'm winning <AP>,so when a march ar dabbat i can't find a wors every time we say good bi bby hes,1.5833333333333333,1.1842105263157894
EN-Alto-2__pharyngeal__technique__0001,EN-Alto-2,pharyngeal,technique,got my head spinning <AP> no kidding i can't pin you down <AP>,o do e ne ma e thar something als so searching fo,1.0909090909090908,0.9411764705882353
EN-Alto-2__pharyngeal__technique__0000,EN-Alto-2,pharyngeal,technique,<AP> what would i do without your smart mouth <AP> drawing me in and you kicking me out <AP>,tell me something go are you happy an a smart onwod,1.0,0.875
EN-Alto-2__pharyngeal__technique__0003,EN-Alto-2,pharyngeal,technique,and i'm so dizzy don't know what hit me <AP> but i'll be alright <AP>,and min the bad times i fear mysellf tell me something by,0.9230769230769231,0.8378378378378378
EN-Alto-2__pharyngeal__technique__0006,EN-Alto-2,pharyngeal,technique,<SP> cause all of me <AP> loves all of you <AP>,in otheh good tmes i found myself a lonang fo changed in in the bad times i feel myself,2.375,2.8421052631578947
EN-Alto-2__pharyngeal__control__0002,EN-Alto-2,pharyngeal,control,in these waters <AP> but i can't bring myself to swim when i am drowning <AP>,m fo lng in not a good time s i found myself o low nane fo chaned,1.1428571428571428,0.8478260869565217
EN-Alto-2__pharyngeal__control__0007,EN-Alto-2,pharyngeal,control,what i chose to do <SP> so go easy <AP> on me <SP>,dont yo let e go a mom deostra desiro na dalo,1.1,1.3181818181818181
EN-Alto-2__pharyngeal__control__0005,EN-Alto-2,pharyngeal,control,i was still a child <SP> didn't get the chance to <SP>,inde hockibin is so hocor am fo ln,1.0,0.9666666666666667
EN-Alto-2__pharyngeal__control__0004,EN-Alto-2,pharyngeal,control,<SP> go easy on me baby <SP>,uncho tina china filda wid o dounimo,1.4,1.9230769230769231
EN-Alto-2__pharyngeal__control__0001,EN-Alto-2,pharyngeal,control,that i've been washing my hands <AP> in forever <AP> i know there is hope <AP>,oh do yo na m be there some day as you searching fo,1.0,0.8947368421052632
EN-Alto-2__pharyngeal__control__0000,EN-Alto-2,pharyngeal,control,<SP> there ain't no gold <SP> in this river <SP>,tommy som de anger o you happy an te smal on wod,1.7142857142857142,1.380952380952381
EN-Alto-2__pharyngeal__control__0003,EN-Alto-2,pharyngeal,control,in this silence baby <AP> let me in <AP>,in in a bat times i fear myself tell me something boy,1.4285714285714286,1.2272727272727273
EN-Alto-2__pharyngeal__control__0006,EN-Alto-2,pharyngeal,control,feel the world around me <AP> i had no time to choose <SP>,in nother good times i fim mysellf a lonam foor chaned in linger bat times i fee myself,1.6363636363636365,1.7241379310344827
EN-Alto-2__pharyngeal__technique__0002,EN-Alto-2,pharyngeal,technique,in these waters <SP> but i can't bring myself to swim when i am drowning <AP>,am fo laan in nother good times i found myself a lonay fo chant,1.0,0.8478260869565217
EN-Alto-2__pharyngeal__technique__0007,EN-Alto-2,pharyngeal,technique,what i chose to do <SP> so go easy <SP> on me <SP>,donta huleta yego ah himon ta estra dancing around ulla along,1.1,1.8636363636363635
EN-Alto-2__pharyngeal__technique__0005,EN-Alto-2,pharyngeal,technique,i was still a child <SP> didn't get the chance to <AP>,on de hacky beness o hharcor m fo laaaang,1.0,0.9666666666666667
EN-Alto-2__pharyngeal__technique__0004,EN-Alto-2,pharyngeal,technique,<AP> go easy on me baby <SP>,unc yo tire chan o fithar who ite o do o ne mo,2.6,1.9230769230769231
EN-Alto-2__pharyngeal__technique__0001,EN-Alto-2,pharyngeal,technique,that i've been washing my hands in forever <AP> i know there is hope <SP>,o do e ne ma e thar something als so searching fo,1.0,0.8947368421052632
EN-Alto-2__pharyngeal__technique__0000,EN-Alto-2,pharyngeal,technique,<SP> there ain't no gold <SP> in this river <AP>,tell me something go are you happy an a smart onwod,1.5714285714285714,1.380952380952381
EN-Alto-2__pharyngeal__technique__0003,EN-Alto-2,pharyngeal,technique,in this silence baby <AP> let me in <SP>,and min the bad times i fear mysellf tell me something by,1.5714285714285714,1.3636363636363635
EN-Alto-2__pharyngeal__technique__0006,EN-Alto-2,pharyngeal,technique,feel the world around me <AP> i had no time to choose <SP>,in otheh good tmes i found myself a lonang fo changed in in the bad times i feel myself,1.7272727272727273,1.6896551724137931
EN-Alto-2__pharyngeal__control__0010,EN-Alto-2,pharyngeal,control,sometimes it lasts in love but sometimes it hurts instead <AP>,in the song goes tong in the ban warm play iways,1.1,0.9024390243902439
EN-Alto-2__pharyngeal__control__0002,EN-Alto-2,pharyngeal,control,married now <AP> i heard that your dreams came true <AP>,m fo lng in not a good time s i found myself o low nane fo chaned,1.7777777777777777,1.3928571428571428
EN-Alto-2__pharyngeal__control__0011,EN-Alto-2,pharyngeal,control,sometimes it lasts in love <AP> but sometimes it hurts instead <SP>,remamberas thisuai wi,1.0,0.8292682926829268
EN-Alto-2__pharyngeal__control__0007,EN-Alto-2,pharyngeal,control,<SP> never mind i'll find someone like you <AP>,dont yo let e go a mom de ostra desiro na dalo,1.7142857142857142,1.16
EN-Alto-2__pharyngeal__control__0005,EN-Alto-2,pharyngeal,control,or hide from the light <AP> i hate to turn up out of the blue uninvited but i <AP>,in de hockibin is so ho cor am fo ln,1.0,0.9361702127659575
EN-Alto-2__pharyngeal__control__0004,EN-Alto-2,pharyngeal,control,old friend <AP> why are you so shy <AP> ain't like you to hold back <AP>,unto thina china filda wt o dounimo,1.0,0.8857142857142857
EN-Alto-2__pharyngeal__control__0008,EN-Alto-2,pharyngeal,control,i wish nothing but the best <AP> for you too <AP>,a hespell far aver wandra her fill now i want thank shalla to mi yeu e  ee e,1.8888888888888888,1.68
EN-Alto-2__pharyngeal__control__0009,EN-Alto-2,pharyngeal,control,don't forget me <AP> i beg <AP> i'll remember you said <AP>,so in amar charta  can fine a wod every time we say good by baby hed,1.7777777777777777,1.3103448275862069
EN-Alto-2__pharyngeal__control__0001,EN-Alto-2,pharyngeal,control,settled down that you <AP> found a girl and you <AP>,oh do ne m be there some day as yo searching fo,1.3333333333333333,1.0
EN-Alto-2__pharyngeal__control__0000,EN-Alto-2,pharyngeal,control,<AP> i heard <AP> that you <AP>,tomme som de anger o you happy an de smal don wod,2.75,3.2222222222222223
EN-Alto-2__pharyngeal__control__0003,EN-Alto-2,pharyngeal,control,guess she gave you things <AP> i didn't give to you <AP>,in in a bat times i fear myself tell me something boy,1.1,1.1785714285714286
EN-Alto-2__pharyngeal__control__0006,EN-Alto-2,pharyngeal,control,couldn't stay away i couldn't fight it i had hoped you'd see my face <AP> and that you'd be reminded that for me <AP> it isn't over <SP>,in nother good times i fon mysellf a lona for chant in linger bad times i fee myself,0.96,0.8641975308641975
EN-Alto-2__pharyngeal__technique__0010,EN-Alto-2,pharyngeal,technique,sometimes it lasts in love but sometimes it hurts instead <AP>,when the soong goes down an the baon wont play a lowas,1.2,0.926829268292683
EN-Alto-2__pharyngeal__technique__0002,EN-Alto-2,pharyngeal,technique,married now i heard that your dreams came true <AP>,m fo la in nother good times i found myself a lonay fo chant,1.4444444444444444,1.3214285714285714
EN-Alto-2__pharyngeal__technique__0011,EN-Alto-2,pharyngeal,technique,sometimes it lasts in love but sometimes it hurts instead <SP>,ermam beras isla wa ye,1.0,0.8780487804878049
EN-Alto-2__pharyngeal__technique__0007,EN-Alto-2,pharyngeal,technique,<SP> never mind i'll find someone like you <AP>,donta huletta ye go ah hemon te estra dancing around ulta along,1.7142857142857142,1.52
EN-Alto-2__pharyngeal__technique__0005,EN-Alto-2,pharyngeal,technique,or hide from the light <AP> i hate to turn up out of the blue uninvited but i <AP>,on de hacky beness o hharcoor aam fo laaaang,1.0,0.9148936170212766
EN-Alto-2__pharyngeal__technique__0004,EN-Alto-2,pharyngeal,technique,old friend <AP> why are you so shy <AP> ain't like you to hold back <SP>,unc yo tire chan o fithar who ite o do o ne mo,1.0,0.8571428571428571
EN-Alto-2__pharyngeal__technique__0008,EN-Alto-2,pharyngeal,technique,i wish nothing but the best <AP> for you too <AP>,a spon for raver wandraphil no i was saint shalisu me yeu,1.3333333333333333,1.48
EN-Alto-2__pharyngeal__technique__0009,EN-Alto-2,pharyngeal,technique,don't forget me i beg <AP> i'll remember you said <AP>,so when a march ar dabbat i can't find a wors every time we say good bi bby hes,2.0,1.5517241379310345
