clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__pharyngeal__technique__0007,EN-Tenor-1,pharyngeal,technique,don't you let it go i'm wonderstruck dancing around all alone,now a lyin on the co harground trappo trappo trapp,1.0,0.9024390243902439
EN-Tenor-1__pharyngeal__technique__0004,EN-Tenor-1,pharyngeal,technique,this night is sparkling don't you let it go,unc yo tire chan o fithar who ite o do o ne mo,1.4444444444444444,0.896551724137931
EN-Tenor-1__pharyngeal__technique__0003,EN-Tenor-1,pharyngeal,technique,enchanting to meet you,tend min the bad times i fear mysellf tell me something by,3.0,2.1333333333333333
EN-Tenor-1__pharyngeal__technique__0001,EN-Tenor-1,pharyngeal,technique,same old tired lonely place walls of insincerity shifting eyes and vacancy,o doe ne mor i ther something as so searching fo,1.0,0.8363636363636363
EN-Tenor-1__pharyngeal__technique__0002,EN-Tenor-1,pharyngeal,technique,vanished when i saw your face all i can say is it was,aaam fo laan in othah good times i found myself a lonay fo change,1.0,1.121212121212121
EN-Tenor-1__pharyngeal__technique__0008,EN-Tenor-1,pharyngeal,technique,i'll spend forever wondering if you knew i was enchanted to meet you,trapo trapo trap an the stallis feer cam scrapin an at shel never law me o he or annoa or anifair,1.6153846153846154,1.3636363636363635
EN-Tenor-1__pharyngeal__technique__0000,EN-Tenor-1,pharyngeal,technique,there i was again tonight forcing laughter faking smiles,tell me something go aw you happy an a smart onwod,1.2222222222222223,0.9459459459459459
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,give your heart and soul to me and life will always be la vie en rose,i know you wow i know you wow i know that you w wew you still lon me,1.125,0.8888888888888888
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,every day words seem to turn into love songs,well you still lone me wen i got nothing ba my egging so,1.4444444444444444,1.0689655172413792
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,and when you speak angels sing from above,well you still lone me when i'm a longer yan an beuda o,1.5,1.0
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,when you press me to your heart i'm in a world apart a world where roses bloom,the crazy days see the igt the way you play with me like a child,1.0,0.8627450980392157
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,this is la vie en rose when you kiss me heaven sighs,dy a mn's brelyant am ber no,1.0,0.84375
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,and though i close my eyes i see la vie en rose,o sommern aeat me julye well you and i were fo eever i,1.0833333333333333,1.1153846153846154
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,hold me close and hold me fast the magic spell you cast,of sin the o down a do hem my cake now,1.0,0.825
EN-Alto-1__mixed_falsetto__control__0006,EN-Alto-1,mixed_falsetto,control,give your heart and soul to me and life will always be la vie en rose,i know you well i know you well i know that you well were you still low me,1.125,0.8666666666666667
EN-Alto-1__mixed_falsetto__control__0005,EN-Alto-1,mixed_falsetto,control,every day words seem to turn into love songs,well you' still lone me wen i can nothing ba my aching so,1.4444444444444444,1.0689655172413792
EN-Alto-1__mixed_falsetto__control__0004,EN-Alto-1,mixed_falsetto,control,and when you speak angels sing from above,well you' still lone me wan i'm to loneger yan beauta fo,1.5,1.0689655172413792
EN-Alto-1__mixed_falsetto__control__0003,EN-Alto-1,mixed_falsetto,control,when you press me to your heart i'm in a world apart a world where roses bloom,the crazy days see dylat the way you play with me like a child,0.9411764705882353,0.8627450980392157
EN-Alto-1__mixed_falsetto__control__0001,EN-Alto-1,mixed_falsetto,control,this is la vie en rose when you kiss me heaven sighs,tim and freely and em belaiir now,1.0,0.84375
EN-Alto-1__mixed_falsetto__control__0002,EN-Alto-1,mixed_falsetto,control,and though i close my eyes i see la vie en rose,o summer night me juli when you end i wet for ever li,1.0833333333333333,1.1538461538461537
EN-Alto-1__mixed_falsetto__control__0000,EN-Alto-1,mixed_falsetto,control,hold me close and hold me fast the magic spell you cast,a sindowerr downy dough ham my cake now,1.0,0.825
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,give your heart and soul to me and life will always be la vie en rose,an know you well an know you wll an know that to we well is tolaw me,1.0625,0.8888888888888888
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,every day words seem to turn into love songs,werl yo still lo me wen im gollot me a my aching so,1.4444444444444444,1.0689655172413792
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,and when you speak angels sing from above,well you still lo me whouan am o long a yawng biud a fo,1.75,0.9655172413793104
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,when you press me to your heart i'm in a world apart a world where roses bloom,crazylate seedy lates who e'e you play with me light e child,1.0,0.8823529411764706
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,this is la vie en rose when you kiss me heaven sighs,taemns prelien em bevere now,1.0,0.78125
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,and though i close my eyes i see la vie en rose,o summer night ma joly when you in di wo  y,1.0,1.0
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,hold me close and hold me fast the magic spell you cast,a sindo down a do hem my cake now,1.0,0.825
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,yes she will sing to those who hear,i know you well i know you well i know that you w well you still on me,2.25,1.7619047619047619
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,but not too far or you'll be drowned,well you still lone me wen i got nothing ba my egging so,1.625,1.391304347826087
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,and in her song all magic flows,o wen i'm no longer beo da fo,1.1428571428571428,0.8095238095238095
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,lay the answers and a path for you dive down deep into her sound,well you still lone me when i'm a longer yarn an beu a fo,1.0,0.925
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,in her waters deep and true,the crazy days see the igt the way you play with me like a child,2.5,1.8888888888888888
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,there's a river full of memory sleep my darling safe and sound,dy a mn's brelyant am ber no,0.9166666666666666,0.8780487804878049
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,for in this river all is found,o sommern aeat me julye well you and i were fo eever i,1.8571428571428572,1.4
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,but can you brave what you most fear can you face what the river knows,i'm not a da ban who a jes a dah iven i ne'er a made o gaond,1.1333333333333333,0.9090909090909091
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,where the north wind meets the sea,of sin the o down a do hem my cake now,1.4285714285714286,1.0
EN-Alto-1__mixed_falsetto__control__0006,EN-Alto-1,mixed_falsetto,control,yes she will sing to those who hear,i know you well i know you well i know that you well were you still low me,2.25,1.5238095238095237
EN-Alto-1__mixed_falsetto__control__0005,EN-Alto-1,mixed_falsetto,control,but not too far or you'll be drowned,well you' still lone me wen i can nothing ba my aching so,1.625,1.434782608695652
EN-Alto-1__mixed_falsetto__control__0007,EN-Alto-1,mixed_falsetto,control,and in her song all magic flows,when i'm no longer beut a f,1.0,0.8571428571428571
EN-Alto-1__mixed_falsetto__control__0004,EN-Alto-1,mixed_falsetto,control,lay the answers and a path for you dive down deep into her sound,well you' still lone me wan i'm to loneger yan beauta fo,1.0,0.95
EN-Alto-1__mixed_falsetto__control__0003,EN-Alto-1,mixed_falsetto,control,in her waters deep and true,the crazy days see dylat the way you play with me like a child,2.3333333333333335,1.9444444444444444
EN-Alto-1__mixed_falsetto__control__0001,EN-Alto-1,mixed_falsetto,control,there's a river full of memory sleep my darling safe and sound,tim and freely and em belaiir now,1.0,0.8048780487804879
EN-Alto-1__mixed_falsetto__control__0002,EN-Alto-1,mixed_falsetto,control,for in this river all is found,o summer night me juli when you end i wet for ever li,1.8571428571428572,1.55
EN-Alto-1__mixed_falsetto__control__0008,EN-Alto-1,mixed_falsetto,control,but can you brave what you most fear can you face what the river knows,om mod a deep an woch etsata hiven thy name a meter gran,1.0,0.8636363636363636
EN-Alto-1__mixed_falsetto__control__0000,EN-Alto-1,mixed_falsetto,control,where the north wind meets the sea,a sindowerr downy dough ham my cake now,1.1428571428571428,1.0
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,yes she will sing to those who hear,an know you well an know you wll an know that to we well is tolaw me,2.0,1.5714285714285714
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,but not too far or you'll be drowned,werl yo still lo me wen im gollot me a my aching so,1.625,1.3478260869565217
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,and in her song all magic flows,win nan no longer mo ref,1.0,0.7619047619047619
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,lay the answers and a path for you dive down deep into her sound,well you still lo me whouan am o long a yawng biud a fo,1.0,0.95
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,in her waters deep and true,crazylate seedy lates who e'e you play with me light e child,2.0,1.7777777777777777
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,there's a river full of memory sleep my darling safe and sound,taemns prelien em betere now,1.0,0.8048780487804879
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,for in this river all is found,o summer night ma joly when you in di wo  y,1.5714285714285714,1.2
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,but can you brave what you most fear can you face what the river knows,amo the de permu o jassata even i never mad e grund,1.0,0.9090909090909091
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,where the north wind meets the sea,a sindo down a do hem my cake now,1.2857142857142858,1.0
EN-Alto-1__mixed_falsetto__technique__0010,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever how does our happiness endure,in the sahs a hallo in the sass as a hallo,1.0,0.8780487804878049
EN-Alto-1__mixed_falsetto__technique__0012,EN-Alto-1,mixed_falsetto,technique,love is pure love pays no mind to desolation,an the song goes tong an the bear won't play,1.1111111111111112,0.90625
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,maybe some moments weren't so perfect maybe some memories not so sweet,i know you well i know you well i know that you w well you still on me,1.5,0.86
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,but when all else has been forgotten still our song lives on,well you still lone me wen i got nothing ba my egging so,1.0833333333333333,0.8461538461538461
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,but we have to know some bad times or are lives are incomplete,o wen i'm no longer beo da fo,1.0,0.8780487804878049
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,minutes turn to hours days to years then gone,well you still lone me when i'm a longer yarn an beu a fo,1.5555555555555556,1.0689655172413792
EN-Alto-1__mixed_falsetto__technique__0016,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever when our song lives on,how does sa mo mad last for ever well noursol live so,0.8181818181818182,0.45714285714285713
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,somehow our time and place stand still love lives on inside our hearts and always will,the crazy days see the igt the way you play with me like a child,1.0,0.896551724137931
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,it is love we must hold onto never easy,dy a mn's brelyant am ber no,1.0,0.8571428571428571
EN-Alto-1__mixed_falsetto__technique__0013,EN-Alto-1,mixed_falsetto,technique,it flows like a river through the soul protects perceives and perseveres and makes us whole,alo as remember ras this away wa yes,1.0,0.864406779661017
EN-Alto-1__mixed_falsetto__technique__0014,EN-Alto-1,mixed_falsetto,technique,minutes turn to hours days to years then gone,ua yunugammi and a hor phate,1.0,0.8620689655172413
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,but we try sometimes our happiness is captured,o sommern aeat me julye well you and i were fo ever a,1.625,0.9375
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,then when the shadows overtake us just when we feel all hope is gone,im not a da ban who ar jest a dah iven i ne'er a made o gaond,1.2142857142857142,0.8604651162790697
EN-Alto-1__mixed_falsetto__technique__0015,EN-Alto-1,mixed_falsetto,technique,but when all else has been forgotten still our song lives on,hi o a ha swin man burd this wayy,1.0,0.8717948717948718
EN-Alto-1__mixed_falsetto__technique__0009,EN-Alto-1,mixed_falsetto,technique,we'll hear our song and know once more our love lives on,crather the serves where they can hert us we folverm a shel lo no,1.1666666666666667,1.088235294117647
EN-Alto-1__mixed_falsetto__technique__0011,EN-Alto-1,mixed_falsetto,technique,through the darkest of our troubles love is beauty,in the saha saha lo we fovem ba sa lo na,1.1111111111111112,0.8484848484848485
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever how can a story never die,of sin the o down a do hem my cake now,1.0,0.868421052631579
EN-Alto-1__mixed_falsetto__control__0010,EN-Alto-1,mixed_falsetto,control,how does a moment last forever how does our happiness endure,in the saha sahallo in the saha sahasahalo,1.0,0.8536585365853658
EN-Alto-1__mixed_falsetto__control__0012,EN-Alto-1,mixed_falsetto,control,love is pure love pays no mind to desolation,when the son goes on and the bean won't lay,1.1111111111111112,0.875
EN-Alto-1__mixed_falsetto__control__0006,EN-Alto-1,mixed_falsetto,control,maybe some moments weren't so perfect maybe some memories not so sweet,i know you well i know you well i know that you well were you still low me,1.5,0.86
EN-Alto-1__mixed_falsetto__control__0005,EN-Alto-1,mixed_falsetto,control,but when all else has been forgotten still our song lives on,well you' still lon me when i can nathing ba my aching so,1.0833333333333333,0.8974358974358975
EN-Alto-1__mixed_falsetto__control__0007,EN-Alto-1,mixed_falsetto,control,but we have to know some bad times or are lives are incomplete,when i'm no longer beuta f,1.0,0.8780487804878049
EN-Alto-1__mixed_falsetto__control__0004,EN-Alto-1,mixed_falsetto,control,minutes turn to hours days to years then gone,well you' still lone me wan i'm te loneger yan beauta fo,1.3333333333333333,1.103448275862069
EN-Alto-1__mixed_falsetto__control__0016,EN-Alto-1,mixed_falsetto,control,how does a moment last forever when our song lives on,how does omo met as for ever well our son live son,0.8181818181818182,0.42857142857142855
EN-Alto-1__mixed_falsetto__control__0003,EN-Alto-1,mixed_falsetto,control,somehow our time and place stand still love lives on inside our hearts and always will,the crazy dayes see dylat the way you play with me like a child,1.0,0.8620689655172413
EN-Alto-1__mixed_falsetto__control__0001,EN-Alto-1,mixed_falsetto,control,it is love we must hold onto never easy,tym aand freeely nd em belaiir now,1.0,0.9285714285714286
EN-Alto-1__mixed_falsetto__control__0013,EN-Alto-1,mixed_falsetto,control,it flows like a river through the soul protects perceives and perseveres and makes us whole,ar no way sir man baraws hi's the wa why i,1.0,0.8983050847457628
EN-Alto-1__mixed_falsetto__control__0014,EN-Alto-1,mixed_falsetto,control,minutes turn to hours days to years then gone,you luu o gan me and te co worf a hedes,1.2222222222222223,0.896551724137931
EN-Alto-1__mixed_falsetto__control__0002,EN-Alto-1,mixed_falsetto,control,but we try sometimes our happiness is captured,o summer night me juli when you end i wel for ever li,1.625,1.0
EN-Alto-1__mixed_falsetto__control__0008,EN-Alto-1,mixed_falsetto,control,then when the shadows overtake us just when we feel all hope is gone,ommod a deep an loc etsata iven thy neme a meter graan,1.0,0.8837209302325582
EN-Alto-1__mixed_falsetto__control__0015,EN-Alto-1,mixed_falsetto,control,but when all else has been forgotten still our song lives on,alowaays we mam berdy sway,1.0,0.8974358974358975
EN-Alto-1__mixed_falsetto__control__0009,EN-Alto-1,mixed_falsetto,control,we'll hear our song and know once more our love lives on,cur to the serface wher they cant curt us we fur from the shatlo no,1.25,1.088235294117647
EN-Alto-1__mixed_falsetto__control__0011,EN-Alto-1,mixed_falsetto,control,through the darkest of our troubles love is beauty,in the saha sahallo we fal from the salo na,1.0,0.8181818181818182
EN-Alto-1__mixed_falsetto__control__0000,EN-Alto-1,mixed_falsetto,control,how does a moment last forever how can a story never die,a sindowerr down y dough ham my cake now,0.9166666666666666,0.868421052631579
EN-Alto-1__mixed_falsetto__technique__0010,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever how does our happiness endure,in the sa ho sa hanlo in the sahasa hasa halo,1.0,0.9024390243902439
EN-Alto-1__mixed_falsetto__technique__0012,EN-Alto-1,mixed_falsetto,technique,love is pure love pays no mind to desolation,when the song goes strong and the bon won't play,1.1111111111111112,0.96875
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,maybe some moments weren't so perfect maybe some memories not so sweet,an know you wl an know you wel an know that too we well yeis tolaw me,1.4166666666666667,0.84
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,but when all else has been forgotten still our song lives on,well yo still lo me wen nim gol lot me a my aching so,1.1666666666666667,0.8717948717948718
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,but we have to know some bad times or are lives are incomplete,wen nan no longer mu ref,1.0,0.8780487804878049
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,minutes turn to hours days to years then gone,well you still lo me whouan am o long a yang beud a fo,1.5555555555555556,1.0344827586206897
EN-Alto-1__mixed_falsetto__technique__0016,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever when our song lives on,or da samomes forever well orsalll laves on,0.8181818181818182,0.5428571428571428
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,somehow our time and place stand still love lives on inside our hearts and always will,of crazylates seedy lates who e'e you play with me light a child,1.0,0.8448275862068966
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,it is love we must hold onto never easy,taemens prelien em belar now,1.0,0.8928571428571429
EN-Alto-1__mixed_falsetto__technique__0013,EN-Alto-1,mixed_falsetto,technique,it flows like a river through the soul protects perceives and perseveres and makes us whole,i some an bras esala wi,1.0,0.8983050847457628
EN-Alto-1__mixed_falsetto__technique__0014,EN-Alto-1,mixed_falsetto,technique,minutes turn to hours days to years then gone,i o come e an a ho warfas,1.0,0.9310344827586207
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,but we try sometimes our happiness is captured,o summer night ma joly when you in i wo o y,1.5,0.875
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,then when the shadows overtake us just when we feel all hope is gone,amo the de permu o jassarta heven i ne'er ma e grund,0.9285714285714286,0.8837209302325582
EN-Alto-1__mixed_falsetto__technique__0015,EN-Alto-1,mixed_falsetto,technique,but when all else has been forgotten still our song lives on,o as tor non morody sway,1.0,0.8717948717948718
EN-Alto-1__mixed_falsetto__technique__0009,EN-Alto-1,mixed_falsetto,technique,we'll hear our song and know once more our love lives on,o to the surface whore the king had us we'r fall from the shat lona,1.25,1.0
EN-Alto-1__mixed_falsetto__technique__0011,EN-Alto-1,mixed_falsetto,technique,through the darkest of our troubles love is beauty,in the sa ha sa halo wer fo fom the salona,1.1111111111111112,0.8787878787878788
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,how does a moment last forever how can a story never die,a sindo down a do hem my cake now,0.9166666666666666,0.8947368421052632
EN-Alto-1__mixed_falsetto__technique__0010,EN-Alto-1,mixed_falsetto,technique,for me feel my hair blowing in the wind see the sky in the summer rain,in the sahs a hallo in the sass as a hallo,0.875,0.7954545454545454
EN-Alto-1__mixed_falsetto__technique__0012,EN-Alto-1,mixed_falsetto,technique,butterflies floating in the air there is someone there for me,an the song goes tong an the bear won't play,1.0,0.7692307692307693
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,knick knacks on the floor nooks and crannies i live in a tiny world,i know you well i know you well i know that you w well you still on me,1.2142857142857142,0.9534883720930233
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,and so life goes on day after day with,well you still lone me wen i got nothing ba my egging so,1.4444444444444444,1.3333333333333333
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,but out there someone waits for me i wish i had someone to watch over me in my dreams oh i wish i could,o wen i'm no longer beo da fo,1.0,0.8615384615384616
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,beyond the lane there's another world butterflies floating in the air is there someone out there for me,well you still lone me when i'm a longer yarn an beu a fo,1.0,0.859375
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,the crazy days see the igt the way you play with me like a child,0.8571428571428571,0.8095238095238095
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,teeny tiny girl a little lady i live under kitchen floor,dy a mn's brelyant am ber no,0.9090909090909091,0.8421052631578947
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,right here not so far from you sometimes i my feel happy sometimes i feel blue in my dreams oh i wish i could,o sommern aeat me julye well you and i were fo eever i,0.875,0.8115942028985508
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,i'm not a da ban who a jes a dah iven i ne'er a made o gaond,1.0,0.8095238095238095
EN-Alto-1__mixed_falsetto__technique__0009,EN-Alto-1,mixed_falsetto,technique,now i know there's another world butterflies floating in the air there is someone out there,crather the serves where they cin hert us we folverm a chel lo no,1.0,0.8703703703703703
EN-Alto-1__mixed_falsetto__technique__0011,EN-Alto-1,mixed_falsetto,technique,pick flower from the garden for you now i know there's another world,in the saha saha lo we fovem ba sa lo na,0.9230769230769231,0.8571428571428571
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,i'm years old i am pretty i'm,of sin the o down a do hem my cake now,1.5714285714285714,1.0526315789473684
EN-Alto-1__mixed_falsetto__control__0010,EN-Alto-1,mixed_falsetto,control,for me feel my hair blowing in the wind see the sky in the summer rain,in the saha sahallo in the saha sahasahaalo,0.75,0.7954545454545454
EN-Alto-1__mixed_falsetto__control__0012,EN-Alto-1,mixed_falsetto,control,butterflies floating in the air there is someone there for me,when the son goes on an the bean won't lay,1.0,0.8461538461538461
EN-Alto-1__mixed_falsetto__control__0006,EN-Alto-1,mixed_falsetto,control,knick knacks on the floor nooks and crannies i live in a tiny world,i know you well i know you well i know that you well were you still low me,1.2142857142857142,0.9069767441860465
EN-Alto-1__mixed_falsetto__control__0005,EN-Alto-1,mixed_falsetto,control,and so life goes on day after day with,well you' still lone me wen i ca nothing ba my aching so,1.4444444444444444,1.2916666666666667
EN-Alto-1__mixed_falsetto__control__0007,EN-Alto-1,mixed_falsetto,control,but out there someone waits for me i wish i had someone to watch over me in my dreams oh i wish i could,when i'm no longer beud af,1.0,0.8923076923076924
EN-Alto-1__mixed_falsetto__control__0004,EN-Alto-1,mixed_falsetto,control,beyond the lane there's another world butterflies floating in the air is there someone out there for me,well you' still lone me wan i'm to loneger yan beauta fo,1.0,0.875
EN-Alto-1__mixed_falsetto__control__0003,EN-Alto-1,mixed_falsetto,control,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,the crazy days see dylat the way you play with me like a child,0.9047619047619048,0.8571428571428571
EN-Alto-1__mixed_falsetto__control__0001,EN-Alto-1,mixed_falsetto,control,teeny tiny girl a little lady i live under kitchen floor,tim an freely and em belaiir now,1.0,0.8421052631578947
EN-Alto-1__mixed_falsetto__control__0002,EN-Alto-1,mixed_falsetto,control,right here not so far from you sometimes i my feel happy sometimes i feel blue in my dreams oh i wish i could,o summer night me juli when you end i wel for ever li,0.9166666666666666,0.855072463768116
EN-Alto-1__mixed_falsetto__control__0008,EN-Alto-1,mixed_falsetto,control,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,ommod a deep an loc etsata iven thy neme a meter graan,1.0,0.8253968253968254
EN-Alto-1__mixed_falsetto__control__0009,EN-Alto-1,mixed_falsetto,control,now i know there's another world butterflies floating in the air there is someone out there,cur to the serface wher they cant curt us we fur from the shatlo no,1.0,0.8703703703703703
EN-Alto-1__mixed_falsetto__control__0011,EN-Alto-1,mixed_falsetto,control,pick flower from the garden for you now i know there's another world,in the saha sa hallo we fal from the sallo na,0.9230769230769231,0.8809523809523809
EN-Alto-1__mixed_falsetto__control__0000,EN-Alto-1,mixed_falsetto,control,i'm years old i am pretty i'm,a sindowerr downy dough ham my cake now,1.1428571428571428,0.9473684210526315
EN-Alto-1__mixed_falsetto__technique__0010,EN-Alto-1,mixed_falsetto,technique,for me feel my hair blowing in the wind see the sky in the summer rain,in the sa ho sa hnlo in the sahasa hasa halo,0.8125,0.7954545454545454
EN-Alto-1__mixed_falsetto__technique__0012,EN-Alto-1,mixed_falsetto,technique,butterflies floating in the air there is someone there for me,when the song goes tong and the bon won't play,1.0,0.8461538461538461
EN-Alto-1__mixed_falsetto__technique__0006,EN-Alto-1,mixed_falsetto,technique,knick knacks on the floor nooks and crannies i live in a tiny world,an know you well an know you wll an know that to we well is tolaw me,1.2142857142857142,0.9069767441860465
EN-Alto-1__mixed_falsetto__technique__0005,EN-Alto-1,mixed_falsetto,technique,and so life goes on day after day with,werl yo still lo me wen im gollot me a my aching so,1.4444444444444444,1.2083333333333333
EN-Alto-1__mixed_falsetto__technique__0007,EN-Alto-1,mixed_falsetto,technique,but out there someone waits for me i wish i had someone to watch over me in my dreams oh i wish i could,win nan no longer mo ref,1.0,0.8923076923076924
EN-Alto-1__mixed_falsetto__technique__0004,EN-Alto-1,mixed_falsetto,technique,beyond the lane there's another world butterflies floating in the air is there someone out there for me,well you still lo me whouan am o long a yawng biud a fo,1.0,0.875
EN-Alto-1__mixed_falsetto__technique__0003,EN-Alto-1,mixed_falsetto,technique,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,crazy late seety lat who ere you play with me light he child,1.0,0.8888888888888888
EN-Alto-1__mixed_falsetto__technique__0001,EN-Alto-1,mixed_falsetto,technique,teeny tiny girl a little lady i live under kitchen floor,tyemns prelien em betere now,1.0,0.8157894736842105
EN-Alto-1__mixed_falsetto__technique__0002,EN-Alto-1,mixed_falsetto,technique,right here not so far from you sometimes i my feel happy sometimes i feel blue in my dreams oh i wish i could,o summer night ma joly when you in i wo o y,0.875,0.7971014492753623
EN-Alto-1__mixed_falsetto__technique__0008,EN-Alto-1,mixed_falsetto,technique,feel my hair blowing in the wind see the sky in the summer rain pick flower from the garden for you,amo the de permu o jassarta heven i ne'er ma e grund,0.9523809523809523,0.7936507936507936
EN-Alto-1__mixed_falsetto__technique__0009,EN-Alto-1,mixed_falsetto,technique,now i know there's another world butterflies floating in the air there is someone out there,o to the surface whore the king had us we'r fall from the shat lona,1.0,0.8703703703703703
EN-Alto-1__mixed_falsetto__technique__0011,EN-Alto-1,mixed_falsetto,technique,pick flower from the garden for you now i know there's another world,in the sa ha sa halo wer fo fom the salona,0.9230769230769231,0.8809523809523809
EN-Alto-1__mixed_falsetto__technique__0000,EN-Alto-1,mixed_falsetto,technique,i'm years old i am pretty i'm,a sindo down a do hem my cake now,1.2857142857142858,1.0
